2020-02-23 13:21:19.160419	开始加载历史数据
2020-02-23 13:21:31.265153	策略初始化完成
2020-02-23 13:21:31.266151	开始回放历史数据
2020-02-23 13:21:32.684377	历史数据回放结束
2020-02-23 13:21:32.684377	开始计算逐日盯市盈亏
2020-02-23 13:21:32.690361	逐日盯市盈亏计算完成
2020-02-23 13:21:32.690361	开始计算策略统计指标
2020-02-23 13:21:19.071657	开始加载历史数据
2020-02-23 13:21:31.402806	策略初始化完成
2020-02-23 13:21:31.402806	开始回放历史数据
2020-02-23 13:21:32.835973	历史数据回放结束
2020-02-23 13:21:32.835973	开始计算逐日盯市盈亏
2020-02-23 13:21:32.841956	逐日盯市盈亏计算完成
2020-02-23 13:21:32.842953	开始计算策略统计指标
2020-02-23 13:21:19.198318	开始加载历史数据
2020-02-23 13:21:31.440704	策略初始化完成
2020-02-23 13:21:31.441702	开始回放历史数据
2020-02-23 13:21:32.883844	历史数据回放结束
2020-02-23 13:21:32.883844	开始计算逐日盯市盈亏
2020-02-23 13:21:32.890825	逐日盯市盈亏计算完成
2020-02-23 13:21:32.890825	开始计算策略统计指标
2020-02-23 13:21:19.113545	开始加载历史数据
2020-02-23 13:21:31.417766	策略初始化完成
2020-02-23 13:21:31.417766	开始回放历史数据
2020-02-23 13:21:32.818020	历史数据回放结束
2020-02-23 13:21:32.818020	开始计算逐日盯市盈亏
2020-02-23 13:21:32.825998	逐日盯市盈亏计算完成
2020-02-23 13:21:32.825998	开始计算策略统计指标
2020-02-23 13:21:19.345943	开始加载历史数据
2020-02-23 13:21:31.397820	策略初始化完成
2020-02-23 13:21:31.397820	开始回放历史数据
2020-02-23 13:21:32.820015	历史数据回放结束
2020-02-23 13:21:32.820015	开始计算逐日盯市盈亏
2020-02-23 13:21:32.825998	逐日盯市盈亏计算完成
2020-02-23 13:21:32.825998	开始计算策略统计指标
2020-02-23 13:21:19.390822	开始加载历史数据
2020-02-23 13:21:31.914437	策略初始化完成
2020-02-23 13:21:31.914437	开始回放历史数据
2020-02-23 13:21:33.296739	历史数据回放结束
2020-02-23 13:21:33.296739	开始计算逐日盯市盈亏
2020-02-23 13:21:33.302723	逐日盯市盈亏计算完成
2020-02-23 13:21:33.302723	开始计算策略统计指标
2020-02-23 13:21:19.640155	开始加载历史数据
2020-02-23 13:21:32.038106	策略初始化完成
2020-02-23 13:21:32.038106	开始回放历史数据
2020-02-23 13:21:33.470275	历史数据回放结束
2020-02-23 13:21:33.470275	开始计算逐日盯市盈亏
2020-02-23 13:21:33.476259	逐日盯市盈亏计算完成
2020-02-23 13:21:33.476259	开始计算策略统计指标
2020-02-23 13:21:19.347937	开始加载历史数据
2020-02-23 13:21:31.983253	策略初始化完成
2020-02-23 13:21:31.983253	开始回放历史数据
2020-02-23 13:21:33.416418	历史数据回放结束
2020-02-23 13:21:33.416418	开始计算逐日盯市盈亏
2020-02-23 13:21:33.422402	逐日盯市盈亏计算完成
2020-02-23 13:21:33.422402	开始计算策略统计指标
2020-02-23 13:21:32.738233	开始加载历史数据
2020-02-23 13:21:32.757182	策略初始化完成
2020-02-23 13:21:32.757182	开始回放历史数据
2020-02-23 13:21:34.471597	历史数据回放结束
2020-02-23 13:21:34.471597	开始计算逐日盯市盈亏
2020-02-23 13:21:34.485558	逐日盯市盈亏计算完成
2020-02-23 13:21:34.485558	开始计算策略统计指标
2020-02-23 13:21:34.501516	开始加载历史数据
2020-02-23 13:21:34.521463	策略初始化完成
2020-02-23 13:21:34.521463	开始回放历史数据
2020-02-23 13:21:35.927700	历史数据回放结束
2020-02-23 13:21:35.927700	开始计算逐日盯市盈亏
2020-02-23 13:21:35.933684	逐日盯市盈亏计算完成
2020-02-23 13:21:35.933684	开始计算策略统计指标
2020-02-23 13:21:35.939668	开始加载历史数据
2020-02-23 13:21:35.957620	策略初始化完成
2020-02-23 13:21:35.957620	开始回放历史数据
2020-02-23 13:21:37.502502	历史数据回放结束
2020-02-23 13:21:37.502502	开始计算逐日盯市盈亏
2020-02-23 13:21:37.508486	逐日盯市盈亏计算完成
2020-02-23 13:21:37.508486	开始计算策略统计指标
2020-02-23 13:21:37.514470	开始加载历史数据
2020-02-23 13:21:37.533419	策略初始化完成
2020-02-23 13:21:37.533419	开始回放历史数据
2020-02-23 13:21:38.914724	历史数据回放结束
2020-02-23 13:21:38.914724	开始计算逐日盯市盈亏
2020-02-23 13:21:38.920708	逐日盯市盈亏计算完成
2020-02-23 13:21:38.920708	开始计算策略统计指标
2020-02-23 13:21:38.926692	开始加载历史数据
2020-02-23 13:21:38.944644	策略初始化完成
2020-02-23 13:21:38.944644	开始回放历史数据
2020-02-23 13:21:40.305004	历史数据回放结束
2020-02-23 13:21:40.305004	开始计算逐日盯市盈亏
2020-02-23 13:21:40.309991	逐日盯市盈亏计算完成
2020-02-23 13:21:40.309991	开始计算策略统计指标
2020-02-23 13:21:32.924735	开始加载历史数据
2020-02-23 13:21:32.947673	策略初始化完成
2020-02-23 13:21:32.947673	开始回放历史数据
2020-02-23 13:21:34.838614	历史数据回放结束
2020-02-23 13:21:34.838614	开始计算逐日盯市盈亏
2020-02-23 13:21:34.844598	逐日盯市盈亏计算完成
2020-02-23 13:21:34.844598	开始计算策略统计指标
2020-02-23 13:21:34.851579	开始加载历史数据
2020-02-23 13:21:34.875515	策略初始化完成
2020-02-23 13:21:34.875515	开始回放历史数据
2020-02-23 13:21:36.264798	历史数据回放结束
2020-02-23 13:21:36.264798	开始计算逐日盯市盈亏
2020-02-23 13:21:36.270782	逐日盯市盈亏计算完成
2020-02-23 13:21:36.270782	开始计算策略统计指标
2020-02-23 13:21:36.277763	开始加载历史数据
2020-02-23 13:21:36.301903	策略初始化完成
2020-02-23 13:21:36.301903	开始回放历史数据
2020-02-23 13:21:37.743857	历史数据回放结束
2020-02-23 13:21:37.743857	开始计算逐日盯市盈亏
2020-02-23 13:21:37.751835	逐日盯市盈亏计算完成
2020-02-23 13:21:37.751835	开始计算策略统计指标
2020-02-23 13:21:37.758817	开始加载历史数据
2020-02-23 13:21:37.783750	策略初始化完成
2020-02-23 13:21:37.783750	开始回放历史数据
2020-02-23 13:21:39.146105	历史数据回放结束
2020-02-23 13:21:39.146105	开始计算逐日盯市盈亏
2020-02-23 13:21:39.152089	逐日盯市盈亏计算完成
2020-02-23 13:21:39.153086	开始计算策略统计指标
2020-02-23 13:21:39.159071	开始加载历史数据
