2020-02-23 13:24:40.570378	开始加载历史数据
2020-02-23 13:24:52.655627	策略初始化完成
2020-02-23 13:24:52.655627	开始回放历史数据
2020-02-23 13:24:54.124697	历史数据回放结束
2020-02-23 13:24:54.124697	开始计算逐日盯市盈亏
2020-02-23 13:24:54.130681	逐日盯市盈亏计算完成
2020-02-23 13:24:54.130681	开始计算策略统计指标
2020-02-23 13:24:40.565392	开始加载历史数据
2020-02-23 13:24:53.016661	策略初始化完成
2020-02-23 13:24:53.016661	开始回放历史数据
2020-02-23 13:24:54.454814	历史数据回放结束
2020-02-23 13:24:54.454814	开始计算逐日盯市盈亏
2020-02-23 13:24:54.460798	逐日盯市盈亏计算完成
2020-02-23 13:24:54.460798	开始计算策略统计指标
2020-02-23 13:24:40.776826	开始加载历史数据
2020-02-23 13:24:53.067525	策略初始化完成
2020-02-23 13:24:53.067525	开始回放历史数据
2020-02-23 13:24:54.475758	历史数据回放结束
2020-02-23 13:24:54.475758	开始计算逐日盯市盈亏
2020-02-23 13:24:54.482739	逐日盯市盈亏计算完成
2020-02-23 13:24:54.482739	开始计算策略统计指标
2020-02-23 13:24:40.468631	开始加载历史数据
2020-02-23 13:24:53.571178	策略初始化完成
2020-02-23 13:24:53.571178	开始回放历史数据
2020-02-23 13:24:54.976419	历史数据回放结束
2020-02-23 13:24:54.976419	开始计算逐日盯市盈亏
2020-02-23 13:24:54.983400	逐日盯市盈亏计算完成
2020-02-23 13:24:54.983400	开始计算策略统计指标
2020-02-23 13:24:40.706015	开始加载历史数据
2020-02-23 13:24:53.445514	策略初始化完成
2020-02-23 13:24:53.445514	开始回放历史数据
2020-02-23 13:24:54.985396	历史数据回放结束
2020-02-23 13:24:54.985396	开始计算逐日盯市盈亏
2020-02-23 13:24:54.991378	逐日盯市盈亏计算完成
2020-02-23 13:24:54.991378	开始计算策略统计指标
2020-02-23 13:24:40.960335	开始加载历史数据
2020-02-23 13:24:53.650964	策略初始化完成
2020-02-23 13:24:53.650964	开始回放历史数据
2020-02-23 13:24:55.119037	历史数据回放结束
2020-02-23 13:24:55.119037	开始计算逐日盯市盈亏
2020-02-23 13:24:55.126018	逐日盯市盈亏计算完成
2020-02-23 13:24:55.126018	开始计算策略统计指标
2020-02-23 13:24:40.819711	开始加载历史数据
2020-02-23 13:24:53.631018	策略初始化完成
2020-02-23 13:24:53.631018	开始回放历史数据
2020-02-23 13:24:55.146963	历史数据回放结束
2020-02-23 13:24:55.146963	开始计算逐日盯市盈亏
2020-02-23 13:24:55.154941	逐日盯市盈亏计算完成
2020-02-23 13:24:55.154941	开始计算策略统计指标
2020-02-23 13:24:40.642186	开始加载历史数据
2020-02-23 13:24:53.698836	策略初始化完成
2020-02-23 13:24:53.698836	开始回放历史数据
2020-02-23 13:24:55.198824	历史数据回放结束
2020-02-23 13:24:55.198824	开始计算逐日盯市盈亏
2020-02-23 13:24:55.208799	逐日盯市盈亏计算完成
2020-02-23 13:24:55.208799	开始计算策略统计指标
2020-02-23 13:24:54.182543	开始加载历史数据
2020-02-23 13:24:54.210467	策略初始化完成
2020-02-23 13:24:54.210467	开始回放历史数据
2020-02-23 13:24:56.069494	历史数据回放结束
2020-02-23 13:24:56.069494	开始计算逐日盯市盈亏
2020-02-23 13:24:56.077474	逐日盯市盈亏计算完成
2020-02-23 13:24:56.077474	开始计算策略统计指标
2020-02-23 13:24:56.091435	开始加载历史数据
2020-02-23 13:24:56.120358	策略初始化完成
2020-02-23 13:24:56.120358	开始回放历史数据
2020-02-23 13:24:57.528591	历史数据回放结束
2020-02-23 13:24:57.528591	开始计算逐日盯市盈亏
2020-02-23 13:24:57.533577	逐日盯市盈亏计算完成
2020-02-23 13:24:57.533577	开始计算策略统计指标
2020-02-23 13:24:57.539561	开始加载历史数据
2020-02-23 13:24:57.558510	策略初始化完成
2020-02-23 13:24:57.558510	开始回放历史数据
2020-02-23 13:24:59.022101	历史数据回放结束
2020-02-23 13:24:59.022101	开始计算逐日盯市盈亏
2020-02-23 13:24:59.028085	逐日盯市盈亏计算完成
2020-02-23 13:24:59.028085	开始计算策略统计指标
2020-02-23 13:24:59.034069	开始加载历史数据
2020-02-23 13:24:59.054015	策略初始化完成
2020-02-23 13:24:59.054015	开始回放历史数据
2020-02-23 13:25:00.389443	历史数据回放结束
2020-02-23 13:25:00.389443	开始计算逐日盯市盈亏
2020-02-23 13:25:00.395427	逐日盯市盈亏计算完成
2020-02-23 13:25:00.396425	开始计算策略统计指标
2020-02-23 13:24:55.010327	开始加载历史数据
2020-02-23 13:24:55.031272	策略初始化完成
2020-02-23 13:24:55.031272	开始回放历史数据
2020-02-23 13:24:57.027929	历史数据回放结束
2020-02-23 13:24:57.028927	开始计算逐日盯市盈亏
2020-02-23 13:24:57.033914	逐日盯市盈亏计算完成
2020-02-23 13:24:57.033914	开始计算策略统计指标
2020-02-23 13:24:57.039898	开始加载历史数据
2020-02-23 13:24:57.058847	策略初始化完成
2020-02-23 13:24:57.058847	开始回放历史数据
2020-02-23 13:24:58.513462	历史数据回放结束
2020-02-23 13:24:58.513462	开始计算逐日盯市盈亏
2020-02-23 13:24:58.519446	逐日盯市盈亏计算完成
2020-02-23 13:24:58.519446	开始计算策略统计指标
2020-02-23 13:24:58.528422	开始加载历史数据
2020-02-23 13:24:58.555349	策略初始化完成
2020-02-23 13:24:58.555349	开始回放历史数据
2020-02-23 13:25:00.014446	历史数据回放结束
2020-02-23 13:25:00.014446	开始计算逐日盯市盈亏
