2020-02-23 13:09:26.418452	开始加载历史数据
2020-02-23 13:09:38.605820	策略初始化完成
2020-02-23 13:09:38.605820	开始回放历史数据
2020-02-23 13:09:40.089426	历史数据回放结束
2020-02-23 13:09:40.089426	开始计算逐日盯市盈亏
2020-02-23 13:09:40.096407	逐日盯市盈亏计算完成
2020-02-23 13:09:40.096407	开始计算策略统计指标
2020-02-23 13:09:26.388532	开始加载历史数据
2020-02-23 13:09:38.922992	策略初始化完成
2020-02-23 13:09:38.922992	开始回放历史数据
2020-02-23 13:09:40.411106	历史数据回放结束
2020-02-23 13:09:40.411106	开始计算逐日盯市盈亏
2020-02-23 13:09:40.418593	逐日盯市盈亏计算完成
2020-02-23 13:09:40.418593	开始计算策略统计指标
2020-02-23 13:09:26.490259	开始加载历史数据
2020-02-23 13:09:38.849168	策略初始化完成
2020-02-23 13:09:38.849168	开始回放历史数据
2020-02-23 13:09:40.295907	历史数据回放结束
2020-02-23 13:09:40.296905	开始计算逐日盯市盈亏
2020-02-23 13:09:40.302889	逐日盯市盈亏计算完成
2020-02-23 13:09:40.302889	开始计算策略统计指标
2020-02-23 13:09:26.934597	开始加载历史数据
2020-02-23 13:09:39.060147	策略初始化完成
2020-02-23 13:09:39.060147	开始回放历史数据
2020-02-23 13:09:40.478871	历史数据回放结束
2020-02-23 13:09:40.478871	开始计算逐日盯市盈亏
2020-02-23 13:09:40.485415	逐日盯市盈亏计算完成
2020-02-23 13:09:40.485415	开始计算策略统计指标
2020-02-23 13:09:26.336671	开始加载历史数据
2020-02-23 13:09:39.346905	策略初始化完成
2020-02-23 13:09:39.346905	开始回放历史数据
2020-02-23 13:09:40.841477	历史数据回放结束
2020-02-23 13:09:40.841477	开始计算逐日盯市盈亏
2020-02-23 13:09:40.848459	逐日盯市盈亏计算完成
2020-02-23 13:09:40.848459	开始计算策略统计指标
2020-02-23 13:09:26.580545	开始加载历史数据
2020-02-23 13:09:39.379818	策略初始化完成
2020-02-23 13:09:39.379818	开始回放历史数据
2020-02-23 13:09:40.912288	历史数据回放结束
2020-02-23 13:09:40.912288	开始计算逐日盯市盈亏
2020-02-23 13:09:40.920267	逐日盯市盈亏计算完成
2020-02-23 13:09:40.920267	开始计算策略统计指标
2020-02-23 13:09:26.650357	开始加载历史数据
2020-02-23 13:09:39.347903	策略初始化完成
2020-02-23 13:09:39.347903	开始回放历史数据
2020-02-23 13:09:40.839483	历史数据回放结束
2020-02-23 13:09:40.839483	开始计算逐日盯市盈亏
2020-02-23 13:09:40.846464	逐日盯市盈亏计算完成
2020-02-23 13:09:40.846464	开始计算策略统计指标
2020-02-23 13:09:26.695238	开始加载历史数据
2020-02-23 13:09:39.425695	策略初始化完成
2020-02-23 13:09:39.425695	开始回放历史数据
2020-02-23 13:09:40.961159	历史数据回放结束
2020-02-23 13:09:40.961159	开始计算逐日盯市盈亏
2020-02-23 13:09:40.967647	逐日盯市盈亏计算完成
2020-02-23 13:09:40.967647	开始计算策略统计指标
2020-02-23 13:09:40.408114	开始加载历史数据
2020-02-23 13:09:40.427569	策略初始化完成
2020-02-23 13:09:40.427569	开始回放历史数据
2020-02-23 13:09:42.307170	历史数据回放结束
2020-02-23 13:09:42.307170	开始计算逐日盯市盈亏
2020-02-23 13:09:42.314151	逐日盯市盈亏计算完成
2020-02-23 13:09:42.314151	开始计算策略统计指标
2020-02-23 13:09:42.325121	开始加载历史数据
2020-02-23 13:09:42.347063	策略初始化完成
2020-02-23 13:09:42.347063	开始回放历史数据
2020-02-23 13:09:43.825155	历史数据回放结束
2020-02-23 13:09:43.825155	开始计算逐日盯市盈亏
2020-02-23 13:09:43.832137	逐日盯市盈亏计算完成
2020-02-23 13:09:43.832137	开始计算策略统计指标
2020-02-23 13:09:43.839118	开始加载历史数据
2020-02-23 13:09:43.860062	策略初始化完成
2020-02-23 13:09:43.860062	开始回放历史数据
2020-02-23 13:09:45.275850	历史数据回放结束
2020-02-23 13:09:45.275850	开始计算逐日盯市盈亏
2020-02-23 13:09:45.281834	逐日盯市盈亏计算完成
2020-02-23 13:09:45.281834	开始计算策略统计指标
2020-02-23 13:09:45.287817	开始加载历史数据
2020-02-23 13:09:45.307764	策略初始化完成
2020-02-23 13:09:45.307764	开始回放历史数据
2020-02-23 13:09:46.803882	历史数据回放结束
2020-02-23 13:09:46.803882	开始计算逐日盯市盈亏
2020-02-23 13:09:46.808869	逐日盯市盈亏计算完成
2020-02-23 13:09:46.809866	开始计算策略统计指标
2020-02-23 13:09:40.967647	开始加载历史数据
2020-02-23 13:09:40.998565	策略初始化完成
2020-02-23 13:09:40.998565	开始回放历史数据
2020-02-23 13:09:42.862698	历史数据回放结束
2020-02-23 13:09:42.862698	开始计算逐日盯市盈亏
