datetime,SHFE.rb2003.open,SHFE.rb2003.high,SHFE.rb2003.low,SHFE.rb2003.close,SHFE.rb2003.volume,SHFE.rb2003.open_oi,SHFE.rb2003.close_oi
2019-03-20 21:00:00.000000000,3277.0,3277.0,3277.0,3277.0,0,164,164
2019-03-20 21:01:00.000000000,3277.0,3277.0,3277.0,3277.0,0,164,164
2019-03-20 21:02:00.000000000,3277.0,3277.0,3277.0,3277.0,0,164,164
2019-03-20 21:03:00.000000000,3277.0,3277.0,3277.0,3277.0,0,164,164
2019-03-20 21:04:00.000000000,3277.0,3277.0,3277.0,3277.0,0,164,164
2019-03-20 21:05:00.000000000,3277.0,3277.0,3277.0,3277.0,0,164,164
2019-03-20 21:06:00.000000000,3278.0,3278.0,3278.0,3278.0,1,164,164
2019-03-20 21:07:00.000000000,3278.0,3278.0,3278.0,3278.0,0,164,164
2019-03-20 21:08:00.000000000,3278.0,3278.0,3278.0,3278.0,0,164,164
2019-03-20 21:09:00.000000000,3278.0,3278.0,3278.0,3278.0,0,164,164
2019-03-20 21:10:00.000000000,3278.0,3278.0,3278.0,3278.0,1,164,163
2019-03-20 21:11:00.000000000,3278.0,3279.0,3278.0,3279.0,2,163,163
2019-03-20 21:12:00.000000000,3279.0,3279.0,3279.0,3279.0,0,163,163
2019-03-20 21:13:00.000000000,3279.0,3279.0,3279.0,3279.0,0,163,163
2019-03-20 21:14:00.000000000,3279.0,3279.0,3279.0,3279.0,2,163,161
2019-03-20 21:15:00.000000000,3279.0,3279.0,3279.0,3279.0,0,161,161
2019-03-20 21:16:00.000000000,3279.0,3279.0,3279.0,3279.0,0,161,161
2019-03-20 21:17:00.000000000,3279.0,3279.0,3279.0,3279.0,0,161,161
2019-03-20 21:18:00.000000000,3279.0,3279.0,3279.0,3279.0,0,161,161
2019-03-20 21:19:00.000000000,3279.0,3279.0,3279.0,3279.0,0,161,161
2019-03-20 21:20:00.000000000,3279.0,3279.0,3279.0,3279.0,0,161,161
2019-03-20 21:21:00.000000000,3279.0,3286.0,3279.0,3286.0,1,161,161
2019-03-20 21:22:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:23:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:24:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:25:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:26:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:27:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:28:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:29:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:30:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:31:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:32:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:33:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:34:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:35:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:36:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:37:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:38:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:39:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:40:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:41:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:42:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:43:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:44:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:45:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:46:00.000000000,3286.0,3286.0,3286.0,3286.0,0,161,161
2019-03-20 21:47:00.000000000,3286.0,3286.0,3284.0,3284.0,1,161,162
2019-03-20 21:48:00.000000000,3284.0,3284.0,3284.0,3284.0,0,162,162
2019-03-20 21:49:00.000000000,3284.0,3284.0,3281.0,3281.0,1,162,161
2019-03-20 21:50:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 21:51:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 21:52:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 21:53:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 21:54:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 21:55:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 21:56:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 21:57:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 21:58:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 21:59:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:00:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:01:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:02:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:03:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:04:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:05:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:06:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:07:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:08:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:09:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:10:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:11:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:12:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:13:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:14:00.000000000,3281.0,3281.0,3281.0,3281.0,0,161,161
2019-03-20 22:15:00.000000000,3281.0,3281.0,3281.0,3281.0,1,161,162
2019-03-20 22:16:00.000000000,3281.0,3281.0,3281.0,3281.0,0,162,162
2019-03-20 22:17:00.000000000,3281.0,3281.0,3281.0,3281.0,0,162,162
2019-03-20 22:18:00.000000000,3281.0,3281.0,3281.0,3281.0,0,162,162
2019-03-20 22:19:00.000000000,3281.0,3281.0,3281.0,3281.0,0,162,162
2019-03-20 22:20:00.000000000,3281.0,3281.0,3281.0,3281.0,0,162,162
2019-03-20 22:21:00.000000000,3281.0,3281.0,3281.0,3281.0,0,162,162
2019-03-20 22:22:00.000000000,3281.0,3281.0,3281.0,3281.0,0,162,162
2019-03-20 22:23:00.000000000,3281.0,3281.0,3281.0,3281.0,0,162,162
2019-03-20 22:24:00.000000000,3281.0,3290.0,3281.0,3290.0,1,162,163
2019-03-20 22:25:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:26:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:27:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:28:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:29:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:30:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:31:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:32:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:33:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:34:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:35:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:36:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:37:00.000000000,3290.0,3290.0,3290.0,3290.0,1,163,163
2019-03-20 22:38:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:39:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:40:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:41:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:42:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:43:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:44:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
2019-03-20 22:45:00.000000000,3290.0,3290.0,3290.0,3290.0,0,163,163
