datetime,SHFE.rb2003.open,SHFE.rb2003.high,SHFE.rb2003.low,SHFE.rb2003.close,SHFE.rb2003.volume,SHFE.rb2003.open_oi,SHFE.rb2003.close_oi
2019-03-19 21:00:00.000000000,3267.0,3267.0,3267.0,3267.0,0,142,142
2019-03-19 21:01:00.000000000,3267.0,3267.0,3267.0,3267.0,0,142,142
2019-03-19 21:02:00.000000000,3267.0,3267.0,3267.0,3267.0,0,142,142
2019-03-19 21:03:00.000000000,3267.0,3267.0,3267.0,3267.0,0,142,142
2019-03-19 21:04:00.000000000,3267.0,3267.0,3267.0,3267.0,0,142,142
2019-03-19 21:05:00.000000000,3267.0,3267.0,3267.0,3267.0,0,142,142
2019-03-19 21:06:00.000000000,3267.0,3267.0,3267.0,3267.0,0,142,142
2019-03-19 21:07:00.000000000,3267.0,3267.0,3267.0,3267.0,0,142,142
2019-03-19 21:08:00.000000000,3267.0,3267.0,3267.0,3267.0,0,142,142
2019-03-19 21:09:00.000000000,3267.0,3267.0,3267.0,3267.0,0,142,142
2019-03-19 21:10:00.000000000,3277.0,3281.0,3277.0,3281.0,2,142,142
2019-03-19 21:11:00.000000000,3281.0,3281.0,3280.0,3280.0,2,142,140
2019-03-19 21:12:00.000000000,3280.0,3280.0,3280.0,3280.0,0,140,140
2019-03-19 21:13:00.000000000,3280.0,3280.0,3280.0,3280.0,0,140,140
2019-03-19 21:14:00.000000000,3280.0,3280.0,3280.0,3280.0,0,140,140
2019-03-19 21:15:00.000000000,3280.0,3280.0,3280.0,3280.0,0,140,140
2019-03-19 21:16:00.000000000,3280.0,3280.0,3280.0,3280.0,0,140,140
2019-03-19 21:17:00.000000000,3280.0,3280.0,3280.0,3280.0,5,140,135
2019-03-19 21:18:00.000000000,3280.0,3280.0,3280.0,3280.0,0,135,135
2019-03-19 21:19:00.000000000,3280.0,3284.0,3280.0,3284.0,1,135,136
2019-03-19 21:20:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:21:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:22:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:23:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:24:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:25:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:26:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:27:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:28:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:29:00.000000000,3284.0,3284.0,3284.0,3284.0,1,136,136
2019-03-19 21:30:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:31:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:32:00.000000000,3284.0,3284.0,3284.0,3284.0,0,136,136
2019-03-19 21:33:00.000000000,3284.0,3284.0,3284.0,3284.0,1,136,136
2019-03-19 21:34:00.000000000,3284.0,3284.0,3277.0,3277.0,1,136,135
2019-03-19 21:35:00.000000000,3277.0,3277.0,3277.0,3277.0,0,135,135
2019-03-19 21:36:00.000000000,3277.0,3277.0,3277.0,3277.0,0,135,135
2019-03-19 21:37:00.000000000,3277.0,3277.0,3277.0,3277.0,0,135,135
2019-03-19 21:38:00.000000000,3277.0,3277.0,3277.0,3277.0,0,135,135
2019-03-19 21:39:00.000000000,3277.0,3277.0,3277.0,3277.0,0,135,135
2019-03-19 21:40:00.000000000,3277.0,3277.0,3277.0,3277.0,3,135,134
2019-03-19 21:41:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:42:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:43:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:44:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:45:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:46:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:47:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:48:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:49:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:50:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:51:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:52:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:53:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:54:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:55:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:56:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:57:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:58:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 21:59:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 22:00:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 22:01:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 22:02:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 22:03:00.000000000,3277.0,3277.0,3277.0,3277.0,0,134,134
2019-03-19 22:04:00.000000000,3277.0,3282.0,3277.0,3282.0,1,134,134
