datetime,SHFE.rb2003.open,SHFE.rb2003.high,SHFE.rb2003.low,SHFE.rb2003.close,SHFE.rb2003.volume,SHFE.rb2003.open_oi,SHFE.rb2003.close_oi
2019-03-25 09:00:00.000000000,3293.0,3293.0,3285.0,3285.0,3,261,263
2019-03-25 09:01:00.000000000,3285.0,3285.0,3285.0,3285.0,1,263,264
2019-03-25 09:02:00.000000000,3285.0,3285.0,3285.0,3285.0,0,264,264
2019-03-25 09:03:00.000000000,3285.0,3285.0,3282.0,3282.0,10,264,273
2019-03-25 09:04:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:05:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:06:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:07:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:08:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:09:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:10:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:11:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:12:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:13:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:14:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:15:00.000000000,3282.0,3282.0,3282.0,3282.0,0,273,273
2019-03-25 09:16:00.000000000,3282.0,3283.0,3282.0,3282.0,4,273,277
2019-03-25 09:17:00.000000000,3282.0,3282.0,3282.0,3282.0,0,277,277
2019-03-25 09:18:00.000000000,3282.0,3282.0,3282.0,3282.0,0,277,277
2019-03-25 09:19:00.000000000,3282.0,3282.0,3282.0,3282.0,0,277,277
2019-03-25 09:20:00.000000000,3282.0,3282.0,3280.0,3280.0,20,277,297
2019-03-25 09:21:00.000000000,3280.0,3280.0,3280.0,3280.0,1,297,297
2019-03-25 09:22:00.000000000,3280.0,3280.0,3280.0,3280.0,0,297,297
2019-03-25 09:23:00.000000000,3280.0,3280.0,3280.0,3280.0,0,297,297
2019-03-25 09:24:00.000000000,3280.0,3280.0,3280.0,3280.0,0,297,297
2019-03-25 09:25:00.000000000,3280.0,3280.0,3280.0,3280.0,0,297,297
2019-03-25 09:26:00.000000000,3280.0,3280.0,3280.0,3280.0,0,297,297
2019-03-25 09:27:00.000000000,3280.0,3280.0,3280.0,3280.0,0,297,297
2019-03-25 09:28:00.000000000,3280.0,3280.0,3278.0,3278.0,2,297,299
2019-03-25 09:29:00.000000000,3278.0,3278.0,3277.0,3277.0,3,299,301
2019-03-25 09:30:00.000000000,3277.0,3277.0,3277.0,3277.0,0,301,301
2019-03-25 09:31:00.000000000,3277.0,3277.0,3277.0,3277.0,0,301,301
2019-03-25 09:32:00.000000000,3277.0,3277.0,3277.0,3277.0,0,301,301
2019-03-25 09:33:00.000000000,3277.0,3277.0,3277.0,3277.0,0,301,301
2019-03-25 09:34:00.000000000,3277.0,3277.0,3277.0,3277.0,0,301,301
2019-03-25 09:35:00.000000000,3277.0,3277.0,3277.0,3277.0,0,301,301
2019-03-25 09:36:00.000000000,3277.0,3277.0,3277.0,3277.0,7,301,308
2019-03-25 09:37:00.000000000,3277.0,3277.0,3275.0,3275.0,11,308,318
2019-03-25 09:38:00.000000000,3275.0,3275.0,3270.0,3270.0,21,318,338
2019-03-25 09:39:00.000000000,3270.0,3270.0,3270.0,3270.0,0,338,338
2019-03-25 09:40:00.000000000,3270.0,3270.0,3270.0,3270.0,0,338,338
2019-03-25 09:41:00.000000000,3270.0,3276.0,3270.0,3276.0,1,338,339
2019-03-25 09:42:00.000000000,3276.0,3276.0,3270.0,3272.0,12,339,349
2019-03-25 09:43:00.000000000,3272.0,3273.0,3269.0,3269.0,2,349,349
2019-03-25 09:44:00.000000000,3269.0,3270.0,3269.0,3270.0,2,349,348
2019-03-25 09:45:00.000000000,3270.0,3274.0,3261.0,3274.0,3,348,347
2019-03-25 09:46:00.000000000,3274.0,3274.0,3274.0,3274.0,0,347,347
2019-03-25 09:47:00.000000000,3274.0,3274.0,3274.0,3274.0,0,347,347
2019-03-25 09:48:00.000000000,3274.0,3274.0,3274.0,3274.0,0,347,347
2019-03-25 09:49:00.000000000,3274.0,3274.0,3274.0,3274.0,0,347,347
2019-03-25 09:50:00.000000000,3274.0,3274.0,3274.0,3274.0,0,347,347
2019-03-25 09:51:00.000000000,3274.0,3275.0,3268.0,3269.0,4,347,348
2019-03-25 09:52:00.000000000,3269.0,3269.0,3269.0,3269.0,0,348,348
2019-03-25 09:53:00.000000000,3269.0,3274.0,3267.0,3274.0,4,348,345
2019-03-25 09:54:00.000000000,3274.0,3293.0,3274.0,3293.0,2,345,345
2019-03-25 09:55:00.000000000,3293.0,3293.0,3293.0,3293.0,0,345,345
2019-03-25 09:56:00.000000000,3293.0,3293.0,3293.0,3293.0,0,345,345
2019-03-25 09:57:00.000000000,3293.0,3293.0,3293.0,3293.0,0,345,345
2019-03-25 09:58:00.000000000,3293.0,3293.0,3293.0,3293.0,0,345,345
2019-03-25 09:59:00.000000000,3293.0,3293.0,3293.0,3293.0,0,345,345
2019-03-25 10:00:00.000000000,3293.0,3293.0,3293.0,3293.0,0,345,345
2019-03-25 10:01:00.000000000,3293.0,3293.0,3293.0,3293.0,0,345,345
2019-03-25 10:02:00.000000000,3293.0,3293.0,3271.0,3271.0,1,345,344
2019-03-25 10:03:00.000000000,3271.0,3271.0,3271.0,3271.0,2,344,343
2019-03-25 10:04:00.000000000,3271.0,3271.0,3271.0,3271.0,0,343,343
2019-03-25 10:05:00.000000000,3271.0,3271.0,3271.0,3271.0,0,343,343
2019-03-25 10:06:00.000000000,3271.0,3271.0,3271.0,3271.0,0,343,343
2019-03-25 10:07:00.000000000,3271.0,3271.0,3271.0,3271.0,0,343,343
2019-03-25 10:08:00.000000000,3271.0,3271.0,3271.0,3271.0,0,343,343
2019-03-25 10:09:00.000000000,3271.0,3277.0,3271.0,3277.0,1,343,343
2019-03-25 10:10:00.000000000,3277.0,3277.0,3277.0,3277.0,0,343,343
2019-03-25 10:11:00.000000000,3277.0,3277.0,3277.0,3277.0,0,343,343
2019-03-25 10:12:00.000000000,3277.0,3277.0,3277.0,3277.0,0,343,343
2019-03-25 10:13:00.000000000,3277.0,3277.0,3277.0,3277.0,0,343,343
2019-03-25 10:14:00.000000000,3277.0,3277.0,3277.0,3277.0,0,343,343
2019-03-25 10:30:00.000000000,3277.0,3288.0,3277.0,3288.0,1,343,344
2019-03-25 10:31:00.000000000,3288.0,3288.0,3278.0,3278.0,2,344,346
2019-03-25 10:32:00.000000000,3278.0,3278.0,3278.0,3278.0,0,346,346
2019-03-25 10:33:00.000000000,3278.0,3278.0,3278.0,3278.0,0,346,346
2019-03-25 10:34:00.000000000,3278.0,3278.0,3278.0,3278.0,0,346,346
2019-03-25 10:35:00.000000000,3278.0,3278.0,3278.0,3278.0,0,346,346
2019-03-25 10:36:00.000000000,3278.0,3278.0,3278.0,3278.0,0,346,346
2019-03-25 10:37:00.000000000,3278.0,3282.0,3278.0,3282.0,2,346,347
2019-03-25 10:38:00.000000000,3282.0,3282.0,3282.0,3282.0,0,347,347
2019-03-25 10:39:00.000000000,3282.0,3282.0,3280.0,3280.0,1,347,348
2019-03-25 10:40:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:41:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:42:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:43:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:44:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:45:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:46:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:47:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:48:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:49:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:50:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:51:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:52:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:53:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:54:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:55:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:56:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:57:00.000000000,3280.0,3280.0,3280.0,3280.0,0,348,348
2019-03-25 10:58:00.000000000,3280.0,3280.0,3279.0,3279.0,1,348,348
2019-03-25 10:59:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:00:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:01:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:02:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:03:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:04:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:05:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:06:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:07:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:08:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:09:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:10:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:11:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:12:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:13:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:14:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:15:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:16:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:17:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:18:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:19:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:20:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:21:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:22:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:23:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:24:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:25:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:26:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:27:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:28:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 11:29:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:30:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:31:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:32:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:33:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:34:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:35:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:36:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:37:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:38:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:39:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:40:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:41:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:42:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:43:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:44:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:45:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:46:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:47:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:48:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:49:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:50:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:51:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:52:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:53:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:54:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:55:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:56:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:57:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:58:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 13:59:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:00:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:01:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:02:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:03:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:04:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:05:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:06:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:07:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:08:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:09:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:10:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:11:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:12:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
2019-03-25 14:13:00.000000000,3279.0,3279.0,3279.0,3279.0,0,348,348
