datetime,SHFE.rb2003.open,SHFE.rb2003.high,SHFE.rb2003.low,SHFE.rb2003.close,SHFE.rb2003.volume,SHFE.rb2003.open_oi,SHFE.rb2003.close_oi
2019-03-21 21:00:00.000000000,3270.0,3270.0,3270.0,3270.0,1,254,254
2019-03-21 21:01:00.000000000,3270.0,3271.0,3270.0,3271.0,2,254,253
2019-03-21 21:02:00.000000000,3271.0,3271.0,3271.0,3271.0,1,253,252
2019-03-21 21:03:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:04:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:05:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:06:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:07:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:08:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:09:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:10:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:11:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:12:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:13:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:14:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:15:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:16:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:17:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:18:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:19:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:20:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
2019-03-21 21:21:00.000000000,3271.0,3271.0,3271.0,3271.0,0,252,252
